id,biz_name,Description,website,Tier,Cash,Card,Member Charge,Member Charge Only,description
846,Green Meadows Golf Course,,https://greenmeadowsgc.com/,,,,,,
847,Monroe Golf & Country Club,"Monroe Golf & Country Club sprawls across gently rolling hills blanketed with mature hardwood forests. Opened in 1957, the course has a classic design that is playable for all skill levels but will still provide a challenge. The golf course is mostly flat but there are some subtly tricky elevation changes that can be found throughout. Pristine white sand bunkers contrast beautifully with the green of the course. Water hazards come into play on a few holes and towering trees line the fairways. The greens are fast and the rough can be punishing. It's a layout that demands accuracy but it's not overly difficult for the high handicapper. In addition to the golf course, Monroe also offers a large practice putting green and a driving range with a bunker.",https://www.monroegcc.com/,,,,,,
849,The Meadows Course at Old Channel Trail Golf Course,,,,,,,,
850,Gowanie Golf Club,,http://gowaniegc.memberstatements.com/,,,,,,
852,Holiday Greens Golf Course,,,,,,,,
853,Mount Pleasant Country Club,"Once rated as high as fifth by the Dallas Morning News for 9-hole courses in Texas, the course now offers the total experience, with an additional nine opening in August 2002. Uneven lies, hilly terrain, narrow fairways, loads of trees, and immaculate greens are the features this semi-private country club is known for.Getting there : On Hwy 271 north, take the Green Hill Rd. exit. Turn right, and head down to Country Club Dr.",https://preciouslambschildcare.com/,,,,,,
856,Blue Course at Riverwood Golf Course & Resort,,https://www.riverwoodresort.com/,,,,,,
857,Mullett Lake Country Club,,https://www.mullettlakecc.com/,,,,,,
858,Pictured Rocks Golf & Country Club,,,,,,,,
862,Lincoln Golf Club,,https://lincolngolfclub.blogspot.com/,,,,,,
863,Muskegon Country Club,,https://www.muskegoncc.com/,,,,,,
864,Oak Ridge Golf Club,,https://www.oakridgegc.com/,,,,,,
871,"Dunes Club, The",,,,,,,,
877,Newberry Country Club,"Newberry Country Club is located in the Upper Peninsula just 45 minutes north of the Mackinaw Bridge. Opened in 1922, the golf course has long been northern Michigan's premier play. The layout underwent a major redesign in 2013 that added new bunkers, tee boxes, fairways and approach cuts. The course was also lengthened by 300 yards. In addition to the strategically placed bunkers and mature trees, water also comes into play on a few holes in the form of ponds and streams and the gently rolling terrain provides a few tricky lies. The renovations made it a more challenging layout from the back tees but golfers of all skill levels, from novice golfers all the way up to scratch golfers, will be pleased by the overall playability and three different sets of tees.",https://www.newberrycountryclub.com/,,,,,,
880,Signal Point Club,,http://www.signalpointgolf.com/,,,,,,
881,Washakie Golf & RV Resort,,https://washakiegolfrv.com/,,,,,,
883,Meadowbrook Country Club,"Meadowbrook Country Club in Racine is just a short drive from Milwaukee and Kenosha as well as northeastern Illinois. The golf course is interwoven with a meandering creek that is connected to three ponds, all of which come into play on several holes throughout the course. The terrain is mostly flat though there is some slope to the fast, medium-sized greens. The lack of elevation changes is quickly overshadowed by the presence of strategically placed bunkers on almost every hole. The golf course offers plenty of challenges but it is player friendly enough for players to approach with confidence no matter what their handicap is. The versatile layout has a playability that makes it ideal for tournaments and outings. Meadowbrook C.C. has hosted several events over the years, including numerous Wisconsin state opens.",https://www.meadowbrookracine.com/?utm_source=redirect&utm_medium=click&utm_campaign=mccdicarlo%20redirect,,,,,,
884,Northville Hills Golf Club,,https://www.northvillehillsgolfclub.com/,,,,,,
887,"Maples Club, The",,https://seatrail.com/,,,,,,
894,Ontonagon Golf Course,,,,,,,,
895,Orchard Lake Country Club,,https://orchardlakecountryclub.com/,,,,,,
896,Pine Lake Country Club,,https://www.pinelakecc.com/,,,,,,
897,Blackshire Course at Lakewood Shores Resort,,https://www.lakewoodshores.com/,,,,,,
903,Owosso Country Club,,https://www.owossocountryclub.com/,,,,,,
904,Hill & Marsh Course at Copper Hills Golf & Country Club,,,,,,,,
907,Heritage Glen Golf Club,"Heritage Glen Golf Club in Paw Paw is definitely a contender for most scenic golf course in Michigan. The rolling hills and valleys of the state's ""wine country"" provide the setting for the course. The layout has an interesting mix of holes with some that have a Scottish-links style while others are so lined with trees that it feels like you're in the North woods. Overall, it's a player-friendly golf course but there are some challenging par 5s and you'll definitely get a chance to work on your iron game. Heritage Glen's sixth hole might turn out to be one of the hardest par 5s you'll ever play. It stretches to 625 yards from the back tees with a marsh to the left and a bunker surrounding the green. Bogie is considered a good score on this tough hole.",https://heritageglengolf.com/,,,,,,
912,Petoskey Bay View Country Club,,https://www.pbvcc.com/,,,,,,
913,Walloon Lake Country Club,,https://www.walloonlakecc.com/,,,,,,
918,Scenic Golf & Country Club,,https://scenicgcc.com/,,,,,,
923,Lake Doster Golf Club,"Lake Doster Golf Club in Plainwell is ranked as one of the top 25 golf courses in Michigan. The layout has undulating greens and watered fairways that will test even the most experienced golfers. The course is home to the affectionately nicknamed ""Little Monster,"" its third hole, which boasts a reputation as the toughest par 3 in the state. This infamous hole features a tee that sits high above a treacherous green that is surrounded on three sides by water and even further protected with three sand traps. The hole is also completely isolated thanks to the surrounding mature trees. There is another par 3 on the golf course that is almost as equally tough, the 15th. There is a pond to the right that is seemingly out of play but it's still intimidating enough to push you too far left, risking a landing in the sand trap.",https://www.lakedostergolf.com/,,,,,,
924,Shagbark Golf Club,,https://www.shagbarkgolf.com/lander,,,,,,
931,Port Huron Elk's Golf Club,,http://www.porthuronelkslodge.com/,,,,,,
932,Port Huron Golf Club,,https://phgc.net/,,,,,,
933,Huron Shores Golf Course,,https://huronshoresgolfclub.com/,,,,,,
934,"Moors Golf Club, The",,https://moorsgolf.com/,,,,,,
945,Western Country Club,,https://www.westerngcc.com/,,,,,,
947,Gull Lake Country Club,,https://www.gulllakecc.com/,,,,,,
950,Great Oaks Country Club,,https://www.greatoakscc.com/,,,,,,
951,Katke-Cousins Golf Course,,https://www.oakland.edu/,,,,,,
954,"Wyndgate, The",,https://thewyndgate.com/,,,,,,
956,Silver Lake Country Club,,https://www.invitedclubs.com/clubs/silver-lake-country-club,,,,,,
964,Forest Dunes Golf Club,"Forest Dunes Golf Club in Roscommon offers one of the best courses in Michigan. British Open Champion Tom Weiskopf designed the course in 1973 and it soon started receiving acclaim as one of the area's toughest rounds. His design includes more traditional elements such as wide fairways and large greens, but there are many challenges in store on this formidable golf course. The front nine, dubbed the ""forest nine,"" demands accuracy due to the presence of towering mature trees but the open back nine is characterized by pristine white sand dunes. Water hazards and bunkers come into play frequently throughout the entire Forest Dunes golf course. As if 18 challenging holes weren't enough, Weiskopf built a 19th hole that plays uphill and across water to a green that has a bunker right in the middle.",https://forestdunesgolf.com/,,,,,,
966,Thoroughbred Golf Club at Double JJ Resort,"Thoroughbred Golf Club is the centerpiece of the Double JJ Resort in Rothbury. It consistently ranks as one of West Michigan's top courses. The course is as beautiful as it is challenging with a landscape of lush rolling hills blanketed with mature trees. Golfers should be prepared for a variety of elevation changes and tricky uneven lies. Natural marsh areas come into play and there is a combination of conventional and pot bunkers, some with sod walls that make recovery difficult. Trees and mounding border the fairways and the challenging greens features a mix of ridges, tiers, and undulations. The no. 1 handicap hole is the second, which is both dramatically scenic and hard, This tough par 4 can be reached in regulation with a risky shot over the wetlands or it can be played safe to the right on the second shot.",https://doublejj.com/thoroughbred-golf-club/,,,,,,
967,Normandy Oaks Golf Club,,,,,,,,
968,Red Run Golf Club,,https://www.redrungolfclub.com/,,,,,,
969,Royal Oak Golf Club,,https://romi.gov/603/royal-oak-golf-club,,,,,,
971,Germania Town & Country Club,,,,,,,,
974,Saginaw Country Club,,https://saginawcountryclub.com/,,,,,,
975,"Sawmill Golf Club, The",,https://thesawmill.com/,,,,,,
976,Swan Valley Golf Course,,https://swanvalleygolf.com/,,,,,,
980,St. Clair River Country Club,,http://www.stclairgolfclub.com/,,,,,,
981,St. Clair Shores Country Club,,https://www.scsgolf.com/,,,,,,
989,Woodland Hills Golf Club,,http://woodlandhillsgolf.ca/,,,,,,
991,Clearbrook Golf Club,,https://www.clearbrookgolfclub.com/,,,,,,
996,Indian Run Golf Course,,https://www.domainmarket.com/buynow/www.indianrungolf.com,,,,,,
997,Oceana Country Club,,https://www.facebook.com/clearforkvalleygolf,,,,,,
1006,HawksHead,,https://hawksheadlinks.com/,,,,,,
1008,Moose Ridge Golf Course,"Moose Ridge Golf Club sprawls across rolling hills blanketed with mature trees and accented with colorful wildflowers. There are more than 90 feet of elevation changes throughout the course, but there are more challenges than the hilly terrain. Well defined bunkers lurk along the greens and acres of wetlands come into play. It's easy to get distracted on this visually stunning golf course, but it's a test that requires all of your attention. The first hole is challenging but gentler than the next three holes, which is one of the toughest sequences in the area. The second and thrid are long uphill par 4s and the fourth is a narrow par 5 with a marsh-protected green. Moose Ridge Golf Club's back nine opens more gently but the respite doesn't last for long. The 15th is one of the most challenging holes, starting with a tee shot over water and followed by an approach to a narrow green.",https://mooseridgegolfcourse.com/,,,,,,
1011,North/South Course at Walnut Creek Country Club,,,,,,,,
1014,Plum Hollow Country Club,,https://www.plumhollowcc.com/,,,,,,
1017,Sparta Moose Lodge,,http://moose50.org/,,,,,,
1018,Spring Lake Country Club,,https://springlakecc.com/,,,,,,
1020,White Pine National Golf Club,,https://whitepinenational.com/,,,,,,
1021,Pine River Golf Course,"Pine River Golf Course sprawls across gently rolling hills dotted with mature trees. The course's namesake river weaves in and out of the holes. The course has a challenging layout that offers front and back nines that are completely different. Take advantage of the scoring opportunities on the fairly forgiving front nine because you're in for a tougher test on the back nine. The holes on the backside are more heavily treed and demand greater accuracy. Strategically placed bunkers frame the greens, making the approaches even more intimidating, and the river also comes into play. Straight shots will be rewarded at Pine River G.C. but it's not an overly punishing layout for the high handicapper. The 6,481-yard layout has a variety of different holes, giving it appeal for players of all skill levels and the manageable length makes it more approachable for beginners.",,,,,,,
1022,St. Ives Course at St. Ives Resort,,,,,,,,
1030,Klinger Lake Country Club,,http://www.klingerlakecc.com/,,,,,,
1034,Tawas Creek Golf Club,"Tawas Creek Golf Club has a traditional layout that has become a local favorite over the years. The course has been around since the 1950s and has since matured into a challenging round. The greens are somewhat smaller than those you would find on a more modern golf course but the fairways are wide and player friendly. The greens will test your accuracy but they're not overly challenging. Meandering streams crisscross the golf course, cutting through fairways and running alongside some of the holes. There are also several ponds that come into play. In addition to the water, there are bunkers lurking along the greensides and fairways as well as a few strategically positioned trees. The Tawas Creek layout is challenging but playable, making it a great venue for golf tournaments and events.",https://www.golftawascreek.com/,,,,,,
1038,Tecumseh Country Club,,http://www.golftecumsehcc.com/,,,,,,
1039,Eighteen Course at Giant Oak Golf Club,,https://giantoakgolfclub.com/,,,,,,
1040,Firecreek Golf Club,,,,,,,,
1041,Betsie Valley Course at Crystal Mountain Resort,"Betsie Valley is one of two 18-hole championship golf courses at Crystal Mountain Resort in Thompsonville, Mich. When the second course, Mountain Ridge, was added, Betsie Valley also underwent a major renovation. The course retained its original playability but it was made more challenging to appeal to more advanced golfers. Both golf courses are spread across rolling hills covered with mature pine forests, encapsulating the best that northern Michigan golf has to offer. Although they share the same scenic landscape, the courses have a unique character as well as a different set of challenges. Betsie Valley's tight layout and small greens make it a true shot-maker's course. Many of the greens are also severely sloped, making them even more challenging. One of the toughest holes is the par-5 10th, which doglegs right and plays longer than the scorecard indicates.",https://www.crystalmountain.com/,,,,,,
1042,Hemlock Course at Pine View Golf Club,,,,,,,,
1043,Sauganash Country Club,,https://sauganashcc.com/,,,,,,
1048,Traverse City Golf & Country Club,,https://tcgcc.com/,,,,,,
1049,Somerset Golf Club,,https://golfsomerset.com/,,,,,,
1054,Vassar Golf & Country Club,,http://vassargolfcc.com/,,,,,,
1057,Indianhead Mountain Resort,,,,,,,,
1062,Glacier Club,,https://theglacierclub.com/,,,,,,
1064,Pontiac Country Club,,https://pontiaccountryclub.com/,,,,,,
1066,Lac Vieux Desert Golf Course,,https://lvdcasino.com/,,,,,,
1072,Fawn Crest Golf Course,,http://fawncrestgolf.com/,,,,,,
1073,Knollwood Country Club,,https://www.kccclub.org/,,,,,,
1075,Tam O'Shanter Country Club,,https://tamoshantercc.org/,,,,,,
1076,Twin Beach Country Club,,https://www.twinbeachcc.com/,,,,,,
1078,West Branch Country Club,,https://www.westbranchcountryclub.com/,,,,,,
1079,Wuskowhan Players Club,,https://wuskowhan.com/,,,,,,
1085,White Lake Golf Club,,https://www.whitelakegolfclub.com/,,,,,,
1088,Lochen Heath Golf Club,,,,,,,,
1096,Eagle Crest Golf Club,,https://www.eaglecrestgolf.com/,,,,,,
1101,Washtenaw Country Club,,,,,,,,
1104,Abbeville Country Club,,,,,,,,
1106,Money Hill Golf & Country Club,,https://moneyhill.com/,,,,,,
1107,Alexandria Golf & Country Club,,https://www.glengarrygolf.ca/,,,,,,
1113,Morehouse Country Club,,https://morehousecountryclub.wixsite.com/mcc18,,,,,,
1114,Baton Rouge Country Club,,https://www.batonrougecc.org/,,,,,,
1118,"Country Club of Louisiana, The",,https://www.ccofla.com/,,,,,,
1119,Fairwood Country Club,,https://www.fairwood.org/,,,,,,
1123,Shenandoah Country Club,,https://shenandoahcc.net/,,,,,,
1124,Sherwood Forest Country Club,,https://www.sherwoodforestcc.com/,,,,,,
1125,University Club,,https://www.universityclubbr.com/,,,,,,
1128,Palmetto Country Club,,https://palmettopinecc.com/,,,,,,
1129,Meadow Lake Golf & Country Club,,,,,,,,
1130,St. Mary Golf & Country Club,,http://stmarygolfclub.com/,,,,,,
1131,Bogalusa Country Club,,,,,,,,
1132,Barksdale AFB Golf Course,,https://www.barksdaleservices.com/,,,,,,
1133,Golf Club at StoneBridge,,http://www.gcstonebridge.com/,,,,,,
1135,Cajun Pine Golf Club,,,,,,,,
1136,Le Triomphe Golf Club,,https://www.letriomphe.com/,,,,,,
1137,West Side Golf Club,,https://westsidegolfclub.com/lander,,,,,,
1138,Avoyelles Golf Club,,,,,,,,
1139,Spanish Trail Golf Club,,,,,,,,
1140,Calvert Crossing Golf Club,,https://www.calvertgolfclub.com/,,,,,,
1141,Pine Hills Country Club,,https://www.pinehillscc.com/,,,,,,
1143,Squire Creek Country Club,,https://squirecreek.com/,,,,,,
1144,Covington Country Club,,,,,,,,
1145,Tchefuncta Country Club,,https://www.tchefunctacc.com/,,,,,,
1146,Bayou Bend Country Club,,https://www.facebook.com/BayouBendGolfandHealthClub,,,,,,
1147,Denham Springs Country Club,,http://www.greystonecountryclub.com/,,,,,,
1148,Beauregard Country Club,,https://www.facebook.com/beauregardcountryclub,,,,,,
1149,Ormond Country Club,,https://www.occ1907.com/,,,,,,
1150,Riverdale Country Club,"Riverdale Country Club is an 18-hole golf course located just minutes south of Sheboygan's city limits. The club was established in 1929, making it one of the state's older courses. The player-friendly layout has a traditional design that is on the shorter side, measuring to just over 5,900 yards from the back tees. The holes are fairly straightforward and there are no hidden hazards. The golf course does require a fair amount of accuracy though with mature trees lining the fairways. There are also strategically placed sand bunkers guarding most of the greens. It might not what you are looking for if you are searching for a formidable test, but it is great for a casual round. Riverdale Country Club is also gentle enough for beginners to approach with confidence.",https://www.riverdalecountryclub.com/,,,,,,
1153,Eunice Country Club,,,,,,,,
1154,Lake D'Arbonne Country Club,,http://lakedarbonnecountryclub.com/,,,,,,
1155,Panola Woods Country Club,,https://panolawoodscountryclub.com/,,,,,,
1156,Emerald Hills Golf Resort,,,,,,,,
1157,Warrior Hills Golf Course,,https://johnson.armymwr.com/programs/warrior-hills-golf-course,,,,,,
1158,Broken Pine Golf & Country Club,,,,,,,,
1159,Franklinton Country Club,,,,,,,,
1160,Gemstone Plantation Country Club,,,,,,,,
1161,Jamieson Plantation Golf,,,,,,,,
1162,Tidelands Golf & Country Club,,,,,,,,
1163,Gonzales Country Club,,,,,,,,
1164,Pelican Point Golf Club,,https://www.golfthepoint.com/,,,,,,
1165,Caldwell Country Club,,https://www.facebook.com/caldwellcountryclub,,,,,,
1166,Crooked Hollow Golf Club,,http://www.crookedhollowgolf.com/,,,,,,
1167,Championship Course at Stonebridge Country Club,,,,,,,,
1168,Timberlane Country Club,"When Timberlane Golf & Recreation opened in 1959 as Timerlane Country Club, it was the first private golf club on the west bank of the Mississippi. The oaks planted at that time have beautifully matured, adding to both the scenery and difficulty of the golf course. Robert Trent Jones, Sr. designed the course, crafting a challenging test that has been ranked as one of the most difficult golf courses in the country. You'll have to contend with 80 strategically placed sand bunkers and 17 different water hazards. While the course is not overly punishing, you'll have to be prepared to have every aspect of your game tested. Before tackling Timberlane''s golf course you may find it helpful to warm up using the club's all-grass driving range and you can use the large putting green to practice with putting, chipping, and sand play.",https://playtimberlane.com/,,,,,,
1169,Fashion Golf & Country Club,,http://www.fashiongolfcourse.com/,,,,,,
1171,Oak Knoll Country Club,,https://www.oakknollcountryclub.com/,,,,,,
1172,Colonial Golf & Country Club,,https://colonialgolftennis.com/,,,,,,
1173,Eastland Fairways,,,,,,,,
1175,Advance Country Club,,,,,,,,
1176,Homer Golf Course,,http://www.homergolf.com/,,,,,,
1178,Ellendale Country Club,,,,,,,,
1179,Southern Oaks Golf Club,,http://golfthevillages.com/,,,,,,
1180,La Salle Golf & Country Club,,https://lasallegolf.com/,,,,,,
1181,Jennings Golf Club,,,,,,,,
1183,Chateau Golf & Country Club,,https://chateaugcc.com/,,,,,,
1184,Koasati Pines At Coushatta,,https://www.coushattacasinoresort.com/golf,,,,,,
1185,Belle Terre Country Club,"Belle Terre Country Club in La Place was carefully carved from the beautiful swamps of southeast Louisiana. The name, translated from French, means ""beautiful land,"" a title that the terrain certainly lives up to. Pete Dye designed the golf course, utilizing the existing water features and mature trees to craft a layout that is both challenging and scenic. The back tees stretch to 6,849 yards, which will challenge the seasoned player while the forward tees make the course accessible for beginners. Water comes into play on 10 holes and there are also several strategically placed bunkers. Belle Terre Country Club boasts a nice mix of holes that will test a variety of different skills, from long holes where you can grip it and rip it to short, tight holes that demand accuracy.",https://www.belleterregolf.com/,,,,,,
1186,Riverlands Golf & Country Club,,https://www.riverlandscountryclub.com/,,,,,,
1187,Acadian Hills Golf Course,,,,,,,,
1190,Oakbourne Country Club,,https://www.oakbournecc.com/,,,,,,
1193,Lake Charles Country Club,,https://www.lakecharlescountryclub.com/,,,,,,
1198,Willowdale Country Club,,,,,,,,
1199,Magnolia Course at Beau Chene Country Club,,https://beauchenecc.com/,,,,,,
1200,Mansfield Golf & Country Club,,,,,,,,
1201,Cypress Bend Golf Club At Cypress Bend Golf Resort,,,,,,,,
1202,Spring Bayou Golf & Country Club,,,,,,,,
1203,Tamahka Trails,,http://www.tamahkatrails.com/,,,,,,
1204,Metairie Country Club,,https://www.metairiecc.org/,,,,,,
1205,Pine Hills Country Club,,https://www.pinehillscc.com/,,,,,,
1206,Bayou DeSiard Golf Course,,https://bayoudesiardcc.com/,,,,,,
1209,Bayouside Golf Club,,https://www.facebook.com/Bayousidegolf/,,,,,,
1210,Natchitoches Country Club,,https://www.facebook.com/ncc955/,,,,,,
1212,Plantation/Steeple Course at Squirrel Run Golf Club,,https://www.facebook.com/New.Iberia.Golf/,,,,,,
1213,Sugar Oaks Golf & Country Club,,,,,,,,
1217,English Turn Golf & Country Club,"English Turn Golf & Country Club is a Jack Nicklaus design that was crafted in 1988 to host the New Orleans PGA Tour event. Nicklaus designed the course to be enjoyed equally by spectators and golfers, incorporating gallery berms and spectator mounds throughout. This challenging design is known for its undulating greens that will test even the most seasoned players. Each hole has a unique design that combines strategically placed bunkers, including large waste bunkers, and sloping grass swales. There is also carefully sculpted mounding along the edges of the fairways. On top of that, water comes into play on nearly every hole. English Turn's signature hole, the 15th, is a tricky par 5 with an island green but it's the final hole, a par 4 with water all along the left side, that is rumored to be the golf course's toughest.",https://www.englishturngolf.com/,,,,,,
1218,"Rabbit's Foot Course at Golf Club of New Orleans at Eastover, The",,,,,,,,
1220,New Orleans Country Club,,https://www.neworleanscountryclub.com/,,,,,,
1221,RiceWood Country Club,,,,,,,,
1222,Indian Hills Country Club,,https://www.ihcckc.com/,,,,,,
1223,Golf Club at Timber Trails,,https://timbercreekgolfclub.com/,,,,,,
1224,"Island Country Club, The",,https://theislandgolf.com/,,,,,,
1225,Sugarland Country Club,,http://sugarlandcc.com/,,,,,,
1226,Springview Country Club,,,,,,,,
1228,Ruston Golf & Country Club,,http://www.golfruston.com/,,,,,,
1229,"Bluffs on Thompson Creek, The","The Bluffs on Thompson Creek enjoys a beautiful setting tucked away amid mature hardwood forests. Creeks freely meander throughout the golf course, interconnecting with the sparkling ponds that can be found throughout. The layout is an Arnold Palmer design that takes advantage of the hills, bluffs, and hollows of the varied landscape. You face uneven lies and a few blind shots thanks to the terrain but you'll also get scenic views of the surrounding area. Accuracy is important to have but it's not an overly punishing layout if you happen to be errant. The golf course has a challenging start with an uphill par 3 as the opening hole. Another memorable hole is the par-3 eighth, which features a 50-foot drop to the fairway below. It's both an intimidating and beautiful hole.",https://thebluffs.com/,,,,,,
1230,Lake Bruin Golf & Country Club,,,,,,,,
1232,East Ridge Country Club,,https://www.eastridgecc.com/,,,,,,
1235,Northwood Country Club,,http://nwcountryclub.com/,,,,,,
1237,Shreveport Country Club,,https://www.eastridgecc.com/,,,,,,
1238,Southern Trace Country Club,,http://www.southern-trace.com/,,,,,,
1241,Oak Harbor Golf Club,"Situated just 25 minutes outside of New Orleans, Oak Harbor Golf Club is one of the area's most popular courses. The course is a challenging test without being too intimidating for beginners. It offers risk-reward holes that will appeal to low and high handicappers alike. Lee Schmidt, who worked closely with Pete Dye, designed the golf course, and incorporated many of Dye's signature features into the design. Sculpted mounding and native grasses frame the generous landing areas and you'll even find Dye's trademark railroad ties framing the greens. There are also several lakes that come into play throughout. Oak Harbor Golf Club's seventh and 15th holes are particularly notable for their intimidating tee shots over water. If you strategize carefully, the four par 5s provide some birdie opportunities but you'll have to carefully navigate through a combination of water, traps, and undulations.",https://www.oakharborgolf.com/,,,,,,
1242,Pinewood Country Club,,https://pinewoodcountryclubaz.com/,,,,,,
1244,Carter Plantation,,https://carterplantation.com/,,,,,,
1245,Springhill Country Club,,,,,,,,
1246,Bayou Oaks Country Club,,,,,,,,
1248,Tallulah Country Club,,,,,,,,
1249,Bayou Country Club,,https://bayoucc.com/,,,,,,
1250,False River Golf & Country Club,,,,,,,,
1251,Ville Platte Golf & Country Club,,,,,,,,
1252,Monterey Country Club,,,,,,,,
1253,Riverside Golf & Country Club,,https://www.riversidegcc.com/,,,,,,
1254,Pine Ridge Country Club,,https://www.lakemetroparks.com/,,,,,,
1255,Twin Oaks Golf & Country Club,,,,,,,,
1259,Fennwood Hills Country Club,,https://www.fennwoodhills.com/,,,,,,
1260,Heart of the Valley Golf Club,,https://hovgolf.com/,,,,,,
1261,Cedar River Country Club,,http://www.cedarrivercountryclub.com/,,,,,,
1262,Adrian Golf Course,,http://www.adriancountryclub.com/,,,,,,
1264,Albert Lea Golf Club,,https://wedgewoodcove.com/,,,,,,
1266,Alexandria Golf Club,,,,,,,,
1272,Southbrook Golf & Country Club,"Nestled in the quaint village of Binbrook, Southbrook Golf & Country Club has a charmingly idyllic yet convenient location that is only minutes from the QEW, the 403, and the Lincoln Alexander Parkway. The club first opened in 1969 with a nine-hole golf course, which was later expanded to 18 holes in 1972. A renovation of the golf course resulted in a redesign of five holes on the front nine and a new irrigation system. Southbrook Golf & Country Club now plays to a 6,560 yards and its new challenges demand precision and keen course strategy. The meandering Welland river snakes through the golf course as well, coming into play on 13 holes while also enhancing the natural beauty of the course.",https://southbrookgolf.ca/,,,,,,
1279,Austin Country Club,"Back around 1900, when the greater Austin area was only home to about 25,000 residents, Harvard Law School graduate and lifetime Austinite Lewis Hancock organized one of Texas’ first formal country clubs, the venerable Austin Country Club.The first nine-hole course, now known as Hancock Park, featured sand greens and a tiny two-room framed clubhouse. The club stayed put for half a century, noted for the presence of Harvey Penick. Then after a huge local debate, the facility was moved to Riverside Drive in East Austin. From there it made it another 35 years before moving to its current Davenport Ranch location.The current ACC layout, designed by Pete Dye, rests on the shores of Lake Austin and the Colorado River. Dye didn’t veer from his usual method of creating an impressively difficult track using his trademark railroad ties, deep pot bunkers, and huge undulations.The opening holes play along Lake Austin, and are more of a links-style design. Afterwards the Hill Country takes effect, featuring canyons, ravines, creeks, and unbelievable views.The back nine features many outstanding holes, including the 446-yard No. 11, which deceptively doglegs left along a canyon before requiring an approach over that same deep ravine. The par 3 No. 16 also stands out, featuring a long carry over another canyon.",https://www.austincountryclub.com/,,,,,,
1282,Babbitt Golf Course,,,,,,,,
1287,Oak Harbor Golf Course,,https://oakharborgolfcourse.com/,,,,,,
1288,Pine Meadows Golf Course,,,,,,,,
1290,Valley View Golf Club,,https://www.valleyviewgolfclub.org/,,,,,,
1291,Bemidji Town & Country Club,,https://bemidjigolf.com/,,,,,,
1292,Castle Highlands Golf Course,,https://www.golfcastles.com/,,,,,,
1296,Carefree Country Club,,https://www.carefreecc.com/,,,,,,
1297,Edge of the Wilderness Golf Course,,,,,,,,
1298,Giants Ridge Golf & Ski Resort (The Legend Course at Giants Ridge Golf & Ski Resort),,,,,,,,
1300,Blooming Prairie Country Club,,https://www.bpcountryclub.com/,,,,,,
1303,Minnesota Valley Country Club,,https://www.mvccgolf.com/,,,,,,
1304,"Legacy Courses at Craguns, The (Bobby Course at Legacy Courses at Craguns, The)",,,,,,,,
1305,Madden's on Gull Lake (Pine Beach East Course at Madden's on Gull Lake),,,,,,,,
1306,Breezy Point Golf Course (Traditional Course at Breezy Point Golf Course),,https://breezypointresort.com/,,,,,,
1311,Prairie View Community Golf,,https://prairieviewgolfcourse.com/,,,,,,
1312,Buffalo Heights Golf Course,,https://www.buffaloheights.com/,,,,,,
1314,Oakdale Country Club,,https://www.oakdalecc.net/,,,,,,
1316,Macal Grove Country Club,,,,,,,,
1318,Purple Hawk Country Club,,https://www.purplehawk.com/,,,,,,
1319,Canby Golf Club,,,,,,,,
1320,Cannon Golf Club,,https://www.cannongolfclub.com/,,,,,,
1325,Hidden Haven Country Club,,https://www.hiddenhavengolfclub.com/,,,,,,
1330,Dahlgreen Golf Club,,https://www.dahlgreen.com/,,,,,,
1331,Hazeltine National Golf Club,"Hazeltine National Golf Club is the result of former USGA President Totton P. Heffelfinger's quest to create a course that would host major championships while providing a pure golf experience for club members. Designed by Robert Trent Jones, Sr., Hazeltine National opened for play in 1962. Son Rees Jones renovated the course in advance of the 1991 U.S. Open. PGA Professional Mike Schultz says, ""If you are out of position at Hazeltine, you are always hitting over something.""",https://www.hazeltinenational.com/,,,,,,
1332,Chosen Valley Country Club,,,,,,,,
1335,Clarks Grove Golf Course,,https://clarksgrovegolfcourse.com/,,,,,,
1336,Travelers Country Club on the Mississippi,,https://travelerscconmiss.com/,,,,,,
1337,Eagle Trace Golfers Club,"The course at Eagle Trace Golf Club is one of several in Colorado that were designed by architect Richard Phelps. Views of the Rockies and splendid Cottonwoods sprinkled across the course make it an enjoyable game. Five lakes and over sixty bunkers add some challenging elements to the course. Located in Broomfield, the golf course is 6,529 yards from its longest tees, playing to a par of 72. Eagle Trace Golf Club also offers teeboxes specifically made for children. They also have a junior golf program for kids under 10.",https://www.eagletracegolfclub.com/,,,,,,
1338,Bentwood Municipal Golf Course,,https://www.lakesnwoods.com/,,,,,,
1340,Cloquet Country Club,,https://cloquetcc.com/,,,,,,
1341,Ruttger's Sugarbrooke Golf Club,,,,,,,,
1342,Cokato Town & Country Club,,https://www.cokatogolf.com/,,,,,,
1346,Vermilion Fairways Golf Club,,http://www.vermilionfairways.com/,,,,,,
1348,Mississippi Dunes Golf Links,,,,,,,,
1350,Cottonwood Country Club,,https://www.facebook.com/CottonwoodCC,,,,,,
1351,Minakwa Country Club,,https://www.facebook.com/minakwagc,,,,,,
